Response ID,Rated Level,Correctness Bughunt 1,Timing Bughunt 1,Timing Correct Bughunt 1,Timing Incorrect Bughunt 1,Correctness Bughunt 2,Timing Bughunt 2,Timing Correct Bughunt 2,Timing Incorrect Bughunt 2,Correctness Bughunt 3,Timing Bughunt 3,Timing Correct Bughunt 3,Timing Incorrect Bughunt 3,Correctness Bughunt 4,Timing Bughunt 4,Timing Correct Bughunt 4,Timing Incorrect Bughunt 4,Correctness Bughunt 5,Timing Bughunt 5,Timing Correct Bughunt 5,Timing Incorrect Bughunt 5,Correctness Bughunt 6,Timing Bughunt 6,Timing Correct Bughunt 6,Timing Incorrect Bughunt 6,Correctness Bughunt 7,Timing Bughunt 7,Timing Correct Bughunt 7,Timing Incorrect Bughunt 7,Correctness Bughunt 8,Timing bug hunt 8,Timing Correct Bughunt 8,Timing Incorrect Bughunt 8,Correctness Bughunt 9,Timing Bughunt 9,Timing Correct Bughunt 9,Timing Incorrect Bughunt 9,Correctness Bughunt 10,Timing Bughunt 10,Timing Correct Bughunt 10,Timing Incorrect Bughunt 10,Correctness Bughunt 11,Timing Bughunt 11,Timing Correct Bughunt 11,Timing Incorrect Bughunt 11,Correctness Bughunt 12,Timing Bughunt 12,Timing Correct Bughunt 12,Timing Incorrect Bughunt 12,Correctness Bughunt 13,Timing Bughunt 13,Timing Correct Bughunt 13,Timing Incorrect Bughunt 13,Correctness Bughunt 14,Timing Bughunt 14,Timing Correct Bughunt 14,Timing Incorrect Bughunt 14,Correctness Bughunt 15,Timing Bughunt 15,Timing Correct Bughunt 15,Timing Incorrect Bughunt 15,Correctness Bughunt 16,Timing Bughunt 16,Timing Correct Bughunt 16,Timing Incorrect Bughunt 16,Kimchi refactor Timings ALL,Participant Self-Selected Proposal,Preference for 1,Preference for 2,Correctness of implementation (Any),Proposal 1 Implementation Correct,Proposal 1 Implementation Responded,Proposal 1 Implementation Timing Correct,Proposal 1 Implementation Timing Incorrect,Proposal 2 Implementation Correct,Proposal 2 Implementation Total Participants,Proposal 2 Implementation Timing Correct,Proposal 2 Implementation Timing Incorrect
2040,2,,,,0,,,,0,,,,0,1,165,165,,,,,0,,,,0,0,114,,114,,,,0,,,,0,,,,0,,,,0,1,37,37,,,,,0,,,,0,,,,0,,,,0,159,2,0,1,1,0,0,,,1,1,159,
2041,2,1,155,155,,,,,0,,,,0,1,233,233,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,3,0,0,1,0,0,,,0,0,,
2047,2,,,,0,,,,0,,,,0,1,318,318,,,,,0,,,,0,0,364,,364,,,,0,,,,0,,,,0,,,,0,,283,,283,,,,0,,,,0,,,,0,,,,0,301,2,0,1,1,0,0,,,1,1,301,
2051,1,1,154,154,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,30,30,,,,,0,,,,0,,,,0,,,,0,276,1,0,0,1,1,1,276,,0,0,,
2052,1,,,,0,,,,0,,,,0,1,139,139,,,,,0,,,,0,1,352,352,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,425,3,0,0,1,0,0,,,1,1,425,
2053,2,1,155,155,,,,,0,,,,0,1,114,114,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,0,,0,0,,,0,0,,
2055,0,,21,,21,,,,0,,,,0,,9,,9,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,0,,0,0,,,0,0,,
2056,1,1,186,186,,,,,0,,,,0,1,7925,7925,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,3,0,0,1,0,0,,,0,0,,
2058,1,1,259,259,,,,,0,,,,0,,,,0,,,,0,,,,0,0,370,,370,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,5871,1,0,0,1,0,0,,,1,1,5871,
2063,1,,,,0,,,,0,,,,0,1,180,180,,,,,0,,,,0,0,98,,98,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,160,2,0,0,1,0,0,,,1,1,160,
2068,2,,,,0,,,,0,,,,0,1,195,195,,,,,0,,,,0,1,114,114,,,,,0,,,,0,,,,0,,,,0,1,73,73,,,,,0,,,,0,,,,0,,,,0,239,2,0,1,1,0,0,,,1,1,239,
2069,0,1,269,269,,,,,0,,,,0,1,111,111,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,0,,0,0,,,0,0,,
2071,1,1,114,114,,,,,0,,,,0,1,48,48,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,3,0,0,1,0,0,,,0,0,,
2072,2,,,,0,,,,0,,,,0,1,170,170,,,,,0,,,,0,0,49,,49,,,,0,,,,0,,,,0,,,,0,0,46,,46,,,,0,,,,0,,,,0,,,,0,61,,0,0,,0,0,,,0,0,,
2073,1,,,,0,,,,0,,,,0,1,206,206,,,,,0,,,,0,0,429,,429,,,,0,,,,0,,,,0,,,,0,1,81,81,,,,,0,,,,0,,,,0,,,,0,760,2,0,1,1,0,0,,,1,1,760,
2074,1,,,,0,,,,0,,,,0,,23,,23,,,,0,,,,0,0,4,,4,,,,0,,,,0,,,,0,,,,0,0,11,,11,,,,0,,,,0,,,,0,,,,0,18,,0,0,,0,0,,,0,0,,
2075,1,1,67,67,,,,,0,,,,0,0,67,,67,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,0,,0,0,,,0,0,,
2076,1,1,217,217,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,53,53,,,,,0,,,,0,,,,0,,,,0,1042,1,0,0,1,1,1,1042,,0,0,,
2080,1,,,,0,,,,0,,,,0,1,246,246,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,60,60,,,,,0,,,,0,,,,0,,,,0,441,1,0,0,0,0,1,,441,0,0,,
2082,1,1,156,156,,,,,0,,,,0,,,,0,,,,0,,,,0,0,217,,217,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,209,2,0,0,1,0,0,,,1,1,209,
2083,2,,,,0,,,,0,,,,0,1,113,113,,,,,0,,,,0,1,160,160,,,,,0,,,,0,,,,0,,,,0,1,27,27,,,,,0,,,,0,,,,0,,,,0,124,2,0,1,1,0,0,,,1,1,124,
2085,2,,,,0,,,,0,,,,0,1,179,179,,,,,0,,,,0,1,71,71,,,,,0,,,,0,,,,0,,,,0,1,37,37,,,,,0,,,,0,,,,0,,,,0,161,2,0,1,0,0,0,,,0,1,,161
2089,1,,,,0,,,,0,,,,0,1,541,541,,,,,0,,,,0,1,158,158,,,,,0,,,,0,,,,0,,,,0,0,68,,68,,,,0,,,,0,,,,0,,,,0,347,2,0,1,1,0,0,,,1,1,347,
2096,2,1,138,138,,,,,0,,,,0,,,,0,,,,0,,,,0,1,105,105,,,,,0,,,,0,,,,0,,,,0,1,33,33,,,,,0,,,,0,,,,0,,,,0,186,2,0,1,1,0,0,,,1,1,186,
2098,2,,,,0,,,,0,,,,0,1,170,170,,,,,0,,,,0,1,294,294,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,243,2,0,0,1,0,0,,,1,1,243,
2101,1,,,,0,,,,0,,,,0,1,121,121,,,,,0,,,,0,1,257,257,,,,,0,,,,0,,,,0,,,,0,1,32,32,,,,,0,,,,0,,,,0,,,,0,168,2,0,1,1,0,0,,,1,1,168,
2103,2,,,,0,,,,0,,,,0,0,293,,293,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,103,,103,,,,0,,,,0,,,,0,,,,0,376,1,0,0,1,1,1,376,,0,0,,
2104,2,1,95,95,,,,,0,,,,0,1,45,45,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,0,,0,0,,,0,0,,
2106,2,1,124,124,,,,,0,,,,0,,,,0,,,,0,,,,0,1,544,544,,,,,0,,,,0,,,,0,,,,0,1,43,43,,,,,0,,,,0,,,,0,,,,0,187,2,0,1,0,0,0,,,0,1,,187
2107,2,,,,0,,,,0,,,,0,1,200,200,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,48,48,,,,,0,,,,0,,,,0,,,,0,235,1,0,0,1,1,1,235,,0,0,,
2109,2,,,,0,,,,0,,,,0,1,90,90,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,221,221,,,,,0,,,,0,,,,0,,,,0,1132,,0,0,,0,1,,1132,0,0,,
2114,0,1,118,118,,,,,0,,,,0,,,,0,,,,0,,,,0,0,103,,103,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,151,2,0,0,0,0,0,,,0,1,,151
2118,2,1,208,208,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,166,166,,,,,0,,,,0,,,,0,,,,0,338,1,0,0,1,1,1,338,,0,0,,
2120,2,1,328,328,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,110,110,,,,,0,,,,0,,,,0,,,,0,487,1,0,0,0,0,1,,487,0,0,,
2126,2,,,,0,,,,0,,,,0,1,116,116,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,67,67,,,,,0,,,,0,,,,0,,,,0,131,1,0,0,0,0,1,,131,0,0,,
2131,2,1,115,115,,,,,0,,,,0,,,,0,,,,0,,,,0,0,853,,853,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,222,2,0,0,1,0,0,,,1,1,222,
2136,1,1,133,133,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,76,,76,,,,0,,,,0,,,,0,,,,0,360,1,0,0,1,1,1,360,,0,0,,
2137,1,1,94,94,,,,,0,,,,0,,,,0,,,,0,,,,0,0,149,,149,,,,0,,,,0,,,,0,,,,0,1,66,66,,,,,0,,,,0,,,,0,,,,0,177,2,0,1,1,0,0,,,1,1,177,
2138,1,1,243,243,,,,,0,,,,0,,,,0,,,,0,,,,0,1,158,158,,,,,0,,,,0,,,,0,,,,0,1,53,53,,,,,0,,,,0,,,,0,,,,0,193,2,0,1,1,0,0,,,1,1,193,
2140,1,,,,0,,,,0,,,,0,1,82,82,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,58,58,,,,,0,,,,0,,,,0,,,,0,2807,1,0,0,0,0,1,,2807,0,0,,
2141,1,1,287,287,,,,,0,,,,0,1,82,82,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,0,,0,0,,,0,0,,
2145,1,,,,0,,,,0,,,,0,1,249,249,,,,,0,,,,0,0,302,,302,,,,0,,,,0,,,,0,,,,0,1,39,39,,,,,0,,,,0,,,,0,,,,0,204,2,0,1,1,0,0,,,1,1,204,
2147,2,,,,0,,,,0,,,,0,1,44,44,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,21,21,,,,,0,,,,0,,,,0,,,,0,120,1,0,0,1,1,1,120,,0,0,,
2148,1,,,,0,,,,0,,,,0,0,160,,160,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,94,94,,,,,0,,,,0,,,,0,,,,0,230,1,0,0,0,0,1,,230,0,0,,
2150,2,,,,0,,,,0,,,,0,1,141,141,,,,,0,,,,0,1,322,322,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,263,2,0,0,1,0,0,,,1,1,263,
2152,0,1,120,120,,,,,0,,,,0,1,34,34,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,3,0,0,1,0,0,,,0,0,,
2153,1,1,139,139,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,118,118,,,,,0,,,,0,,,,0,,,,0,148,,0,0,,0,1,,148,0,0,,
2154,1,1,140,140,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,77,77,,,,,0,,,,0,,,,0,,,,0,223,1,0,0,0,0,1,,223,0,0,,
2156,2,1,215,215,,,,,0,,,,0,,,,0,,,,0,,,,0,0,9190,,9190,,,,0,,,,0,,,,0,,,,0,1,54,54,,,,,0,,,,0,,,,0,,,,0,354,2,0,1,1,0,0,,,1,1,354,
2162,2,,,,0,,,,0,,,,0,1,228,228,,,,,0,,,,0,1,90,90,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,192,2,0,0,1,0,0,,,1,1,192,
2163,1,,,,0,,,,0,,,,0,1,54,54,,,,,0,,,,0,0,53,,53,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,133,2,0,0,1,0,0,,,1,1,133,
2166,2,1,268,268,,,,,0,,,,0,1,59,59,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,3,0,0,1,0,0,,,0,0,,
2167,1,,,,0,,,,0,,,,0,1,139,139,,,,,0,,,,0,0,284,,284,,,,0,,,,0,,,,0,,,,0,1,24,24,,,,,0,,,,0,,,,0,,,,0,234,2,0,1,1,0,0,,,1,1,234,
2168,2,1,85,85,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,69,69,,,,,0,,,,0,,,,0,,,,0,129,1,0,0,0,0,1,,129,0,0,,
2169,1,1,113,113,,,,,0,,,,0,,,,0,,,,0,,,,0,0,134,,134,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,267,2,0,0,0,0,0,,,0,1,,267
2171,1,,,,0,,,,0,,,,0,1,142,142,,,,,0,,,,0,1,3778,3778,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,198,2,0,0,1,0,0,,,1,1,198,
2174,1,0,165,,165,,,,0,,,,0,,,,0,,,,0,,,,0,0,65,,65,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,34,,0,0,,0,0,,,0,1,,34
2175,2,1,153,153,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,79,79,,,,,0,,,,0,,,,0,,,,0,413,1,0,0,0,0,1,,413,0,0,,
2179,2,,,,0,,,,0,,,,0,1,270,270,,,,,0,,,,0,1,813,813,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,347,2,0,0,1,0,0,,,1,1,347,
2181,2,,,,0,,,,0,,,,0,1,185,185,,,,,0,,,,0,0,244,,244,,,,0,,,,0,,,,0,,,,0,1,48,48,,,,,0,,,,0,,,,0,,,,0,452,1,1,0,0,0,1,,452,0,0,,
2183,1,,,,0,,,,0,,,,0,1,577,577,,,,,0,,,,0,1,167,167,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,231,2,0,0,1,0,0,,,1,1,231,
2186,2,,,,0,,,,0,,,,0,1,149,149,,,,,0,,,,0,1,93,93,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,141,2,0,0,0,0,0,,,0,1,,141
2187,2,1,106,106,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,42,42,,,,,0,,,,0,,,,0,,,,0,382,1,0,0,1,1,1,382,,0,0,,
2189,2,,,,0,,,,0,,,,0,1,132,132,,,,,0,,,,0,1,316,316,,,,,0,,,,0,,,,0,,,,0,1,60,60,,,,,0,,,,0,,,,0,,,,0,183,2,0,1,1,0,0,,,1,1,183,
2191,1,,,,0,,,,0,,,,0,1,196,196,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,158,158,,,,,0,,,,0,,,,0,,,,0,47,,0,0,,0,1,,47,0,0,,
2192,1,1,129,129,,,,,0,,,,0,1,216,216,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,0,,0,0,,,0,0,,
2194,1,1,92,92,,,,,0,,,,0,,,,0,,,,0,,,,0,0,189,,189,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,364,2,0,0,1,0,0,,,1,1,364,
2198,1,,,,0,,,,0,,,,0,1,152,152,,,,,0,,,,0,1,273,273,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,474,2,0,0,1,0,0,,,1,1,474,
2200,1,,,,0,,,,0,,,,0,1,387,387,,,,,0,,,,0,0,1115,,1115,,,,0,,,,0,,,,0,,,,0,1,311,311,,,,,0,,,,0,,,,0,,,,0,628,2,0,1,1,0,0,,,1,1,628,
2202,0,,,,0,,,,0,,,,0,1,207,207,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,49,49,,,,,0,,,,0,,,,0,,,,0,116,3,0,0,1,1,1,116,,0,0,,
2206,1,1,59,59,,,,,0,,,,0,,,,0,,,,0,,,,0,0,215,,215,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,189,2,0,0,1,0,0,,,1,1,189,
2207,1,0,582,,582,,,,0,,,,0,,,,0,,,,0,,,,0,0,70,,70,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,553,2,0,0,1,0,0,,,1,1,553,
2211,1,,,,0,,,,0,,,,0,1,171,171,,,,,0,,,,0,1,198,198,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,224,2,0,0,1,0,0,,,1,1,224,
2213,1,,,,0,,,,0,,,,0,0,85,,85,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,38,38,,,,,0,,,,0,,,,0,,,,0,255,1,0,0,1,1,1,255,,0,0,,
2216,1,1,148,148,,,,,0,,,,0,,,,0,,,,0,,,,0,0,121,,121,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,485,2,0,0,1,0,0,,,1,1,485,
2222,1,1,118,118,,,,,0,,,,0,1,40,40,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,0,,0,0,,,0,0,,
2223,1,,,,0,,,,0,,,,0,1,173,173,,,,,0,,,,0,1,85,85,,,,,0,,,,0,,,,0,,,,0,1,23,23,,,,,0,,,,0,,,,0,,,,0,180,1,1,0,1,1,1,180,,0,0,,
2227,0,1,269,269,,,,,0,,,,0,,,,0,,,,0,,,,0,0,114,,114,,,,0,,,,0,,,,0,,,,0,0,103,,103,,,,0,,,,0,,,,0,,,,0,294,1,1,0,0,0,1,,294,0,0,,
2228,0,1,316,316,,,,,0,,,,0,,,,0,,,,0,,,,0,0,315,,315,,,,0,,,,0,,,,0,,,,0,1,80,80,,,,,0,,,,0,,,,0,,,,0,328,2,0,1,1,0,0,,,1,1,328,
2229,0,,,,0,,,,0,,,,0,1,145,145,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,36,36,,,,,0,,,,0,,,,0,,,,0,248,1,0,0,0,0,1,,248,0,0,,
2231,2,,,,0,,,,0,,,,0,1,200,200,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,65,65,,,,,0,,,,0,,,,0,,,,0,236,1,0,0,1,1,1,236,,0,0,,
2234,2,,,,0,,,,0,,,,0,1,159,159,,,,,0,,,,0,0,162,,162,,,,0,,,,0,,,,0,,,,0,1,49,49,,,,,0,,,,0,,,,0,,,,0,196,2,0,1,1,0,0,,,1,1,196,
2235,2,,,,0,,,,0,,,,0,1,145,145,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,29,29,,,,,0,,,,0,,,,0,,,,0,231,1,0,0,1,1,1,231,,0,0,,
2237,0,,,,0,,,,0,,,,0,1,115,115,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,88,88,,,,,0,,,,0,,,,0,,,,0,59,,0,0,,0,1,,59,0,0,,
2240,2,,,,0,,,,0,,,,0,1,76,76,,,,,0,,,,0,1,425,425,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,189,2,0,0,1,0,0,,,1,1,189,
2241,1,,,,0,,,,0,,,,0,1,46,46,,,,,0,,,,0,1,122,122,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,73,,0,0,,0,0,,,0,1,,73
2246,1,,,,0,,,,0,,,,0,1,164,164,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,76,76,,,,,0,,,,0,,,,0,,,,0,520,3,0,0,1,1,1,520,,0,0,,
2247,0,1,165,165,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,116,116,,,,,0,,,,0,,,,0,,,,0,285,1,0,0,1,1,1,285,,0,0,,
2248,0,,,,0,,,,0,,,,0,1,309,309,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,85,85,,,,,0,,,,0,,,,0,,,,0,284,1,0,0,0,0,1,,284,0,0,,
2250,2,1,360,360,,,,,0,,,,0,,,,0,,,,0,,,,0,0,326,,326,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,422,2,0,0,1,0,0,,,1,1,422,
2252,1,,,,0,,,,0,,,,0,1,166,166,,,,,0,,,,0,1,82,82,,,,,0,,,,0,,,,0,,,,0,1,95,95,,,,,0,,,,0,,,,0,,,,0,254,2,0,1,1,0,0,,,1,1,254,
2260,0,1,1362,1362,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,114,114,,,,,0,,,,0,,,,0,,,,0,392,1,0,0,1,1,1,392,,0,0,,
2262,1,1,112,112,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,52,52,,,,,0,,,,0,,,,0,,,,0,274,1,0,0,1,1,1,274,,0,0,,
2265,2,0,123,,123,,,,0,,,,0,,348,,348,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,3,0,0,1,0,0,,,0,0,,
2268,2,,,,0,,,,0,,,,0,1,151,151,,,,,0,,,,0,0,482,,482,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,215,2,0,0,1,0,0,,,1,1,215,
2270,0,1,151,151,,,,,0,,,,0,,,,0,,,,0,,,,0,1,158,158,,,,,0,,,,0,,,,0,,,,0,1,44,44,,,,,0,,,,0,,,,0,,,,0,137,2,0,1,1,0,0,,,1,1,137,
2271,1,,,,0,,,,0,,,,0,1,142,142,,,,,0,,,,0,0,188,,188,,,,0,,,,0,,,,0,,,,0,1,105,105,,,,,0,,,,0,,,,0,,,,0,206,,0,0,,0,0,,,0,0,,
2274,2,1,108,108,,,,,0,,,,0,1,49,49,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,3,0,0,1,0,0,,,0,0,,
2276,0,,,,0,,,,0,,,,0,1,116,116,,,,,0,,,,0,0,126,,126,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,327,2,0,0,1,0,0,,,1,1,327,
2279,2,1,138,138,,,,,0,,,,0,,,,0,,,,0,,,,0,1,233,233,,,,,0,,,,0,,,,0,,,,0,1,33,33,,,,,0,,,,0,,,,0,,,,0,169,2,0,1,1,0,0,,,1,1,169,
2284,1,1,149,149,,,,,0,,,,0,1,47,47,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,0,,0,0,,,0,0,,
2286,2,,,,0,,,,0,,,,0,1,128,128,,,,,0,,,,0,0,70,,70,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,129,3,0,0,0,0,0,,,0,1,,129
2290,1,,,,0,,,,0,,,,0,1,39,39,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,45,45,,,,,0,,,,0,,,,0,,,,0,190,1,0,0,1,1,1,190,,0,0,,
2291,0,,,,0,,,,0,,,,0,0,70,,70,,,,0,,,,0,0,83,,83,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,104,,0,0,,0,0,,,0,1,,104
2293,1,,,,0,,,,0,,,,0,1,67,67,,,,,0,,,,0,0,400,,400,,,,0,,,,0,,,,0,,,,0,1,29,29,,,,,0,,,,0,,,,0,,,,0,419,1,1,0,0,0,1,,419,0,0,,
2295,2,1,390,390,,,,,0,,,,0,,,,0,,,,0,,,,0,1,203,203,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1051,2,0,0,1,0,0,,,1,1,1051,
2296,2,1,461,461,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,182,182,,,,,0,,,,0,,,,0,,,,0,352,1,0,0,0,0,1,,352,0,0,,
2299,2,1,132,132,,,,,0,,,,0,,,,0,,,,0,,,,0,1,130,130,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,264,2,0,0,1,0,0,,,1,1,264,
2303,1,,,,0,,,,0,,,,0,0,155,,155,,,,0,,,,0,0,23,,23,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,6,,0,0,,0,0,,,0,1,,6
2304,2,1,142,142,,,,,0,,,,0,,,,0,,,,0,,,,0,1,112,112,,,,,0,,,,0,,,,0,,,,0,1,24,24,,,,,0,,,,0,,,,0,,,,0,182,1,1,0,0,0,1,,182,0,0,,
2310,1,,,,0,,,,0,,,,0,0,219,,219,,,,0,,,,0,0,16,,16,,,,0,,,,0,,,,0,,,,0,0,10,,10,,,,0,,,,0,,,,0,,,,0,622,,0,0,,0,0,,,0,0,,
2313,1,0,56,,56,,,,0,,,,0,1,170,170,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,0,,0,0,,,0,0,,
2319,1,,,,0,,,,0,,,,0,1,84,84,,,,,0,,,,0,0,21,,21,,,,0,,,,0,,,,0,,,,0,1,34,34,,,,,0,,,,0,,,,0,,,,0,7,,0,0,,0,0,,,0,0,,
2321,0,,,,0,,,,0,,,,0,1,162,162,,,,,0,,,,0,1,59,59,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,172,2,0,0,1,0,0,,,1,1,172,
2323,2,,,,0,,,,0,,,,0,1,719,719,,,,,0,,,,0,1,301,301,,,,,0,,,,0,,,,0,,,,0,1,105,105,,,,,0,,,,0,,,,0,,,,0,317,1,1,0,0,0,1,,317,0,0,,
